wavelength,n,k
376.0,1.624534423078449,0.16217983526635674
377.0,1.623839589373483,0.16218214747824736
378.0,1.6225289338541875,0.16210453206359923
379.0,1.6227389817066205,0.16199128506931715
379.0,1.6258728026524953,0.16154976689266815
380.0,1.6277379399726506,0.16108334164998572
381.0,1.6308574560543998,0.16047315452962724
382.0,1.6293848945290037,0.16015942568445943
382.0,1.6282798360172206,0.16002531526453218
383.0,1.6269067750789,0.1598320565513788
384.0,1.6296664885406171,0.1593642408302797
384.0,1.6319900941297847,0.1588204776926614
385.0,1.6348588336965566,0.1582352016037371
386.0,1.6358022793409568,0.15789661695726387
387.0,1.6359894820375653,0.15763972489352013
387.0,1.636802917173476,0.15728448526891492
388.0,1.6370620044871305,0.1567835784230172
389.0,1.6393709224047561,0.15610124135170092
390.0,1.6432930275463553,0.1553283602134206
390.0,1.6434293942289422,0.15498227687742538
391.0,1.6415051829166218,0.1548176525003604
392.0,1.6411316473809214,0.1544765508846283
392.0,1.6433719776289855,0.15400021083560142
393.0,1.6454524494982727,0.15355199239686676
394.0,1.6464274991887387,0.15306041938945927
